owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
100527,41-50,w,7,71,Jack Russel Terrier,NA,NA,NA,K,2003,w,tricolor,2003-03-10
101342,61-70,w,7,74,Pekingese,Mischling,NA,NA,K,2003,m,schwarz,2003-08-10
101481,41-50,w,4,42,Deutscher Jagdterrier,NA,NA,NA,K,2003,m,schwarz/braun,2003-07-10
101622,41-50,w,9,91,Mischling klein,NA,NA,NA,K,2003,m,schwarz/braun/weiss,2003-11-10
101699,51-60,w,6,61,Jack Russel Terrier,NA,NA,NA,K,2003,w,tricolor,2003-10-10
101706,31-40,m,7,74,Australian Shepherd,NA,NA,NA,I,2003,w,schwarz/braun,2003-11-10
101832,61-70,w,7,73,Chihuahua,NA,Pinscher,NA,K,2003,w,schwarz/braun,2003-11-10
102410,61-70,m,9,92,Mischling klein,NA,NA,NA,K,2003,m,schwarz,2003-01-10
103272,51-60,m,1,11,Cocker Spaniel,NA,NA,NA,K,2003,w,rotbraun schimmel,2003-02-10
104140,61-70,m,4,41,Appenzeller Sennenhund,NA,Jack Russel Terrier,NA,I,2003,m,schwarz/weiss,2003-01-10
104322,51-60,m,10,101,Mischling gross,NA,NA,NA,I,2003,w,schwarz/weiss,2003-07-10
105033,51-60,w,3,34,Mischling klein,NA,NA,NA,K,2003,w,braun,2003-08-10
105759,51-60,w,1,11,Schnauzer,NA,Berger Picard,NA,I,2003,w,schwarz/grau,2003-08-10
109203,31-40,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2003,w,braun/schwarz,2003-01-10
109472,41-50,w,4,42,Labrador Retriever,NA,NA,NA,I,2003,m,schwarz,2003-04-10
109974,71-80,m,1,13,Yorkshire Terrier,NA,NA,NA,K,2003,w,braun,2003-04-10
110984,21-30,w,3,34,Appenzeller,Mischling,NA,NA,I,2003,w,schwarz/braun/weiss,2003-07-10
113905,31-40,m,3,31,Münsterländer,NA,NA,NA,I,2003,m,rot/weiss,2003-06-10
114212,51-60,w,7,71,Golden Retriever,NA,NA,NA,I,2003,m,golden,2003-07-10
115407,51-60,m,9,91,Tibet Terrier,NA,NA,NA,K,2003,m,grau/schwarz,2003-07-10
115933,31-40,m,4,41,Lhasa Apso,NA,NA,NA,K,2003,m,weiss/schwarz,2003-09-10
116824,51-60,m,9,92,Zwergpudel,NA,NA,NA,K,2003,m,schwarz,2003-12-10
117195,71-80,w,12,122,Tibet Terrier,NA,Spaniel,NA,K,2003,m,dunkelbraun,2003-05-10
117962,41-50,w,7,71,English Cocker Spaniel,NA,NA,NA,K,2003,m,schwarz/weiss,2003-09-10
119848,51-60,w,10,101,Mischling klein,NA,NA,NA,K,2003,m,schwarz/braun,2003-07-10
120002,51-60,m,9,92,Pit Bull Terrier,NA,NA,NA,II,2003,w,gestromt,2003-02-10
120158,51-60,w,11,119,Schäfer,Mischling,NA,NA,I,2003,m,braun/schwarz/grau,2003-01-10
