owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
87757,41-50,w,7,72,Bolonka Zwetna,NA,NA,NA,K,2014,m,schwarz/weiss,2014-04-10
87832,41-50,m,11,119,Schäfer,Mischling,NA,NA,I,2014,m,schwarz,2014-08-10
87924,61-70,m,12,121,Appenzeller Sennenhund,NA,NA,NA,I,2014,w,tricolor,2014-04-10
88038,51-60,m,11,119,Appenzeller,NA,NA,NA,I,2014,w,tricolor,2014-08-10
88096,71-80,m,10,101,Labrador Retriever,NA,NA,NA,I,2014,m,schwarz,2014-03-10
88156,71-80,w,10,101,Mischling klein,NA,NA,NA,K,2014,w,hellbraun,2014-07-10
88183,51-60,w,8,83,Malteser,Mischling,NA,NA,K,2014,m,weiss/beige,2014-11-10
88250,31-40,w,7,74,Sibirischer Husky,NA,NA,NA,I,2014,m,weiss/braun/schwarz,2014-10-10
88250,31-40,w,7,74,Sibirischer Husky,NA,NA,NA,I,2014,m,weiss/braun/schwarz,2014-11-10
88339,61-70,w,9,91,Havaneser,NA,NA,NA,K,2014,m,weiss,2014-06-10
88421,51-60,m,10,101,Mischling klein,NA,NA,NA,K,2014,w,tricolor,2014-10-10
88485,41-50,w,3,33,Sheltie,NA,NA,NA,K,2014,w,tricolor,2014-08-10
88526,31-40,w,4,44,Yorkshire Terrier,NA,NA,NA,K,2014,w,schwarz/braun,2014-10-10
88526,31-40,w,4,44,Yorkshire Terrier,NA,NA,NA,K,2014,m,schwarz/braun,2014-11-10
88546,51-60,w,7,72,Parson Russell Terrier,NA,NA,NA,K,2014,w,tricolor,2014-07-10
88585,41-50,w,11,111,Pinscher,NA,NA,NA,K,2014,w,schwarz/braun,2014-01-10
88656,31-40,w,10,101,Berger blanc Suisse,NA,NA,NA,I,2014,w,weiss,2014-01-10
88664,41-50,m,8,83,Jack Russel Terrier,NA,NA,NA,K,2014,m,tricolor,2014-10-10
88671,71-80,m,1,11,Mischling klein,NA,NA,NA,K,2014,w,schwarz/weiss,2014-03-10
88703,41-50,w,12,121,Deutscher Schäfer,NA,NA,NA,I,2014,w,schwarz/braun,2014-10-10
88742,51-60,w,12,122,Labrador Retriever,NA,NA,NA,I,2014,w,schwarz,2014-01-10
88843,71-80,m,10,101,West Highland White Terrier,NA,NA,NA,K,2014,m,weiss,2014-02-10
88998,51-60,w,10,102,Goldendoodle,NA,NA,NA,I,2014,w,creme,2014-09-10
89293,41-50,m,11,115,Shih Tzu,NA,NA,NA,K,2014,w,rot/weiss,2014-03-10
89338,41-50,m,5,52,Anatolischer Hirtenhund,NA,NA,NA,I,2014,m,beige/schwarz,2014-01-10
89347,71-80,w,4,41,West Highland White Terrier,NA,NA,NA,K,2014,m,weiss,2014-06-10
89572,41-50,w,3,31,Pinscher,Mischling,NA,NA,K,2014,w,braun schwarz gestromt,2014-07-10
90503,61-70,m,2,21,Bordeaux Dogge,NA,NA,NA,I,2014,m,rot,2014-05-10
90579,71-80,w,11,111,Bolonka Zwetna,NA,NA,NA,K,2014,w,schwarz lohfarbig,2014-02-10
90619,51-60,w,9,91,Mischling klein,NA,NA,NA,K,2014,m,schwarz,2014-06-10
92159,61-70,w,7,73,Jack Russel Terrier,NA,NA,NA,K,2014,m,braun/weiss,2014-11-10
92574,41-50,w,11,119,Prager Rattler,NA,NA,NA,K,2014,w,schwarz/braun,2014-05-10
92575,51-60,w,5,52,Windhund,Mischling,NA,NA,I,2014,m,grau/schwarz,2014-06-10
93041,31-40,w,9,92,Französische Bulldogge,NA,NA,NA,K,2014,w,brindle,2014-12-10
93237,51-60,w,10,101,Mischling gross,NA,NA,NA,I,2014,m,grau/weiss,2014-10-10
93299,51-60,m,12,122,Russischer Terrier,NA,NA,NA,I,2014,m,schwarz,2014-11-10
93307,41-50,m,4,42,Malinois,NA,NA,NA,I,2014,w,beige,2014-09-10
93540,51-60,w,5,51,Mops,NA,Beagle,NA,K,2014,w,schwarz,2014-01-10
94348,51-60,m,11,115,Pekingese,NA,NA,NA,K,2014,m,beige/schwarz,2014-01-10
95066,31-40,m,8,81,Weimaraner,NA,NA,NA,I,2014,w,silber,2014-08-10
