owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
86723,41-50,w,6,61,Labrador Retriever,NA,NA,NA,I,2009,w,blondfarben,2009-01-10
86766,51-60,w,4,41,Parson Russell Terrier,NA,NA,NA,K,2009,w,weiss/rot,2009-01-10
86822,41-50,w,2,21,Yorkshire Terrier,NA,NA,NA,K,2009,w,blue/tan,2009-04-10
87149,31-40,w,11,119,Continental Bulldog,NA,NA,NA,I,2009,w,gestromt,2009-01-10
87158,31-40,w,2,23,Mischling klein,NA,NA,NA,K,2009,w,hellbraun,2009-05-10
87297,51-60,w,7,71,Russischer Terrier,NA,NA,NA,I,2009,w,schwarz,2009-04-10
87307,31-40,w,6,61,Border Collie,Mischling,NA,NA,I,2009,w,schwarz/weiss,2009-11-10
87457,51-60,m,11,119,Zwergpudel,NA,NA,NA,K,2009,w,weiss,2009-11-10
87579,51-60,w,9,92,Australian Shepherd,NA,NA,NA,I,2009,w,rot,2009-01-10
87624,41-50,m,9,92,Berner Sennenhund,NA,Labrador Retriever,NA,I,2009,w,tricolor,2009-05-10
87668,41-50,w,3,31,Griffon,NA,NA,NA,I,2009,w,braun/schwarz/weiss,2009-01-10
87828,71-80,w,6,63,Pudel,Mischling,NA,NA,K,2009,m,weiss,2009-10-10
87909,31-40,m,3,33,Golden Retriever,NA,NA,NA,I,2009,m,braun,2009-09-10
87913,41-50,w,12,121,Zwergpudel,NA,NA,NA,K,2009,w,braun,2009-05-10
87948,51-60,w,9,92,Chihuahua,NA,NA,NA,K,2009,w,weiss,2009-01-10
87956,41-50,m,3,33,Vizsla,NA,NA,NA,I,2009,m,braun,2009-05-10
88067,31-40,w,12,121,Rehpinscher,NA,NA,NA,K,2009,w,rehbraun,2009-07-10
88162,51-60,m,9,91,Mastiff,Mischling,NA,NA,I,2009,m,blondfarben,2009-01-10
88250,31-40,w,7,74,Sibirischer Husky,NA,NA,NA,I,2009,w,schwarz/weiss,2009-09-10
88260,51-60,w,2,21,English Cocker Spaniel,NA,NA,NA,K,2009,m,blauschimmel,2009-07-10
88401,61-70,w,11,115,Tibetan Spaniel,NA,NA,NA,K,2009,m,schwarz/weiss,2009-12-10
88871,51-60,w,11,119,Chihuahua,NA,NA,NA,K,2009,w,weiss,2009-07-10
89023,61-70,w,9,91,Tibet Terrier,NA,NA,NA,K,2009,w,tricolor,2009-06-10
89358,41-50,w,9,91,Mischling klein,NA,NA,NA,K,2009,w,grau,2009-07-10
89371,61-70,w,2,23,Mischling klein,NA,NA,NA,K,2009,m,tricolor,2009-08-10
89439,71-80,m,3,34,Dackel,NA,NA,NA,K,2009,m,rot,2009-04-10
89439,71-80,m,3,34,Dackel,NA,NA,NA,K,2009,m,rot,2009-10-10
89570,31-40,m,11,111,Pinscher,NA,NA,NA,K,2009,w,braun,2009-12-10
89670,41-50,w,6,63,Foxterrier,NA,Jack Russel Terrier,NA,K,2009,w,braun/weiss,2009-10-10
90293,41-50,w,2,24,West Highland White Terrier,NA,NA,NA,K,2009,w,weiss,2009-01-10
90889,41-50,w,12,122,Staffordshire Bull Terrier,NA,NA,NA,II,2009,m,schwarz gestromt,2009-10-10
91051,51-60,w,8,81,Collie,NA,NA,NA,I,2009,w,tricolor,2009-01-10
91206,41-50,w,9,92,Continental Bulldog,NA,NA,NA,I,2009,m,rot,2009-03-10
91351,41-50,m,7,72,Mops,NA,NA,NA,K,2009,w,beige/schwarz,2009-03-10
91504,71-80,w,3,33,Cocker Spaniel,NA,NA,NA,K,2009,m,schwarz,2009-01-10
91718,21-30,w,5,51,Mops,NA,NA,NA,K,2009,m,schwarz,2009-11-10
92944,31-40,w,11,115,Pudel,NA,NA,NA,K,2009,w,silber,2009-04-10
93302,41-50,w,3,31,Jack Russel Terrier,NA,NA,NA,K,2009,m,tricolor,2009-03-10
93496,31-40,w,11,115,Mischling gross,NA,NA,NA,I,2009,m,braun,2009-03-10
94100,51-60,w,4,42,Mischling klein,NA,NA,NA,K,2009,m,braun/schwarz/weiss,2009-04-10
94410,41-50,m,9,92,Mischling klein,NA,NA,NA,K,2009,m,blondfarben,2009-10-10
94477,61-70,w,8,81,Chihuahua,NA,NA,NA,K,2009,m,black/tan,2009-12-10
94599,31-40,w,12,121,Chihuahua,NA,NA,NA,K,2009,m,weiss/braun,2009-05-10
95086,21-30,w,7,71,Mops,NA,NA,NA,K,2009,w,beige,2009-09-10
96155,21-30,w,6,61,Französische Bulldogge,NA,NA,NA,K,2009,w,gestromt,2009-05-10
96452,31-40,w,9,91,Spitz,NA,NA,NA,K,2009,w,braun,2009-04-10
96511,61-70,w,12,122,Golden Retriever,NA,Labrador Retriever,NA,I,2009,m,weiss,2009-08-10
96515,51-60,w,4,44,Yorkshire Terrier,NA,NA,NA,K,2009,m,schwarz/braun,2009-03-10
96544,41-50,w,9,92,Mops,NA,NA,NA,K,2009,w,beige,2009-01-10
96549,41-50,w,12,122,Zwergpinscher,NA,NA,NA,K,2009,w,braun,2009-05-10
96565,71-80,w,12,123,Parson Russell Terrier,NA,NA,NA,K,2009,m,tricolor,2009-06-10
96818,51-60,m,12,122,Golden Retriever,NA,Berner Sennenhund,NA,I,2009,w,braun/schwarz/weiss,2009-08-10
96947,41-50,w,2,21,Flat Coated Retriever,NA,NA,NA,I,2009,w,schwarz,2009-02-10
96975,41-50,w,12,121,Yorkshire Terrier,NA,NA,NA,K,2009,m,blue/tan,2009-07-10
97062,31-40,w,8,82,Parson Jack Russell Terrier,NA,NA,NA,K,2009,m,tricolor,2009-04-10
97112,41-50,m,9,92,Labrador Retriever,NA,NA,NA,I,2009,w,gelb,2009-08-10
97135,41-50,w,9,91,Boston Terrier,NA,NA,NA,K,2009,w,schwarz/weiss,2009-03-10
97145,21-30,w,2,21,Papillon,NA,NA,NA,K,2009,w,tricolor,2009-09-10
97279,61-70,w,7,73,Zwergpudel,NA,NA,NA,K,2009,w,creme,2009-01-10
97427,21-30,m,11,119,Chihuahua,NA,NA,NA,K,2009,m,weiss/schwarz,2009-10-10
97439,41-50,m,3,34,Malteser,NA,NA,NA,K,2009,m,weiss,2009-11-10
97463,31-40,m,2,24,Mops,NA,Beagle,NA,K,2009,w,beige,2009-08-10
97465,21-30,w,9,92,Mops,NA,Shih Tzu,NA,K,2009,w,grau,2009-03-10
97549,41-50,w,1,14,Chihuahua,NA,NA,NA,K,2009,w,beige,2009-09-10
97609,21-30,w,3,33,Chihuahua,NA,NA,NA,K,2009,m,weiss,2009-01-10
97685,41-50,w,12,122,Chihuahua,NA,NA,NA,K,2009,m,creme,2009-05-10
97743,41-50,w,11,115,Bichon maltais,NA,NA,NA,K,2009,m,weiss,2009-06-10
97767,51-60,m,4,44,Mischling klein,Mischling,NA,NA,K,2009,w,schwarz/weiss,2009-11-10
97769,61-70,m,7,71,Bayerischer Gebirgsschweisshund,NA,NA,NA,I,2009,w,hirschrot,2009-09-10
97926,61-70,w,7,74,Vizsla,NA,NA,NA,I,2009,w,braun,2009-07-10
97926,61-70,w,7,74,Vizsla,NA,NA,NA,I,2009,w,braun,2009-01-10
98019,31-40,m,11,111,Border Collie,NA,Labrador Retriever,NA,I,2009,m,schwarz/weiss,2009-06-10
98027,31-40,m,5,52,Border Collie,NA,Appenzeller Sennenhund,NA,I,2009,w,schwarz/weiss,2009-04-10
98068,51-60,w,12,121,Rehpinscher,NA,NA,NA,K,2009,m,rehbraun,2009-11-10
98188,21-30,w,2,21,Labrador Retriever,NA,NA,NA,I,2009,w,braun,2009-02-10
98220,61-70,w,9,92,Border Collie,NA,NA,NA,I,2009,w,schwarz/weiss,2009-07-10
98224,31-40,w,9,92,Chihuahua,NA,NA,NA,K,2009,m,schwarz,2009-01-10
98258,41-50,w,10,101,Chihuahua,NA,NA,NA,K,2009,w,black/tan,2009-02-10
98311,51-60,w,11,115,Sheltie,NA,NA,NA,K,2009,m,sable,2009-12-10
98321,51-60,w,11,115,Collie,NA,NA,NA,I,2009,m,sable,2009-07-10
98342,41-50,m,12,122,Rhodesian Ridgeback,NA,NA,NA,I,2009,m,braun,2009-11-10
98345,61-70,w,11,119,Bichon frisé,NA,NA,NA,K,2009,m,weiss,2009-08-10
98516,51-60,m,9,92,Rauhaar Dackel,NA,NA,NA,K,2009,w,saufarben,2009-02-10
98571,21-30,w,11,111,Chihuahua,NA,NA,NA,K,2009,w,braun,2009-06-10
98594,41-50,m,6,6,Lagotto Romagnolo,NA,NA,NA,I,2009,w,marronschimmel,2009-03-10
